model,model_short,task,n,rank,accuracy_mean,accuracy_std,accuracy_sem,run_count,ci95_low,ci95_high
roberta-base,RoBERTa-base,sst2,1000,4,0.8963302752293577,0.013265131872404757,0.005932347319439221,5,0.8847028744832568,0.9079576759754586
roberta-base,RoBERTa-base,sst2,1000,8,0.8970183486238532,0.015026874614953849,0.006720222625680563,5,0.8838467122775193,0.9101899849701871
roberta-base,RoBERTa-base,sst2,1000,16,0.9091743119266056,0.0046864258581886704,0.0020958333580845365,5,0.9050664785447599,0.9132821453084513
roberta-base,RoBERTa-base,sst2,1000,32,0.8986238532110091,0.011369995007289356,0.005084816348026438,5,0.8886576131688773,0.908590093253141
roberta-base,RoBERTa-base,sst2,1000,64,0.8988532110091743,0.006947307904064648,0.0031069305468220286,5,0.8927636271374031,0.9049427948809454
roberta-base,RoBERTa-base,sst2,2000,2,0.9071100917431192,0.007207457047004848,0.0032232727804025535,5,0.9007924770935302,0.9134277063927082
roberta-base,RoBERTa-base,sst2,2000,4,0.9080275229357797,0.006507459155555572,0.0029102242065251285,5,0.9023234834909905,0.913731562380569
roberta-base,RoBERTa-base,sst2,2000,8,0.9105504587155965,0.004658278901740841,0.0020832456564891188,5,0.9064672972288778,0.9146336202023152
roberta-base,RoBERTa-base,sst2,2000,16,0.9160550458715597,0.003382541560493712,0.0015127185731964347,5,0.9130901174680948,0.9190199742750247
roberta-base,RoBERTa-base,sst2,2000,32,0.9100917431192661,0.0071433080286227215,0.0031945844672440853,5,0.9038303575634677,0.9163531286750645
roberta-base,RoBERTa-base,sst2,2000,64,0.9110091743119266,0.007458537863077541,0.003335559534919476,5,0.9044714776234845,0.9175468710003688
roberta-base,RoBERTa-base,sst2,5000,2,0.9176605504587156,0.004959116584963294,0.002217784358464913,5,0.9133136931161244,0.9220074078013069
roberta-base,RoBERTa-base,sst2,5000,4,0.9204128440366972,0.0029904598189002354,0.0013373742878085338,5,0.9177915904325925,0.9230340976408019
roberta-base,RoBERTa-base,sst2,5000,8,0.9217889908256881,0.008786229958430225,0.003929321490599024,5,0.914087520704114,0.9294904609472622
roberta-base,RoBERTa-base,sst2,5000,16,0.9220183486238532,0.004290891498593974,0.0019189450149864104,5,0.9182572163944799,0.9257794808532266
roberta-base,RoBERTa-base,sst2,5000,32,0.9169724770642201,0.0039393495498434425,0.0017617306761166188,5,0.9135194849390316,0.9204254691894087
roberta-base,RoBERTa-base,sst2,5000,64,0.9188073394495413,0.00718003479013701,0.003211009174311958,5,0.9125137614678899,0.9251009174311927
roberta-base,RoBERTa-base,mrpc,50,2,0.6838235294117647,0.0,0.0,5,0.6838235294117647,0.6838235294117647
roberta-base,RoBERTa-base,mrpc,50,4,0.6838235294117647,0.0,0.0,5,0.6838235294117647,0.6838235294117647
roberta-base,RoBERTa-base,mrpc,50,8,0.6838235294117647,0.0,0.0,5,0.6838235294117647,0.6838235294117647
roberta-base,RoBERTa-base,mrpc,50,16,0.6838235294117647,0.0,0.0,5,0.6838235294117647,0.6838235294117647
roberta-base,RoBERTa-base,mrpc,50,32,0.6642156862745099,0.030167974571301864,0.013491528376983215,5,0.6377722906556228,0.690659081893397
roberta-base,RoBERTa-base,mrpc,50,64,0.6637254901960785,0.05243608914506219,0.023450131960519593,5,0.6177632315534601,0.7096877488386969
roberta-base,RoBERTa-base,mrpc,100,2,0.6848039215686275,0.002192223507352727,0.0009803921568627416,5,0.6828823529411765,0.6867254901960784
roberta-base,RoBERTa-base,mrpc,100,4,0.6857843137254902,0.004384447014705454,0.0019607843137254832,5,0.6819411764705883,0.6896274509803921
roberta-base,RoBERTa-base,mrpc,100,8,0.6857843137254902,0.011151287417722857,0.0049870073405332855,5,0.676009779338045,0.6955588481129354
roberta-base,RoBERTa-base,mrpc,100,16,0.6901960784313725,0.021757197079580515,0.00973011433396039,5,0.6711250543368101,0.709267102525935
roberta-base,RoBERTa-base,mrpc,100,32,0.705392156862745,0.03493829349255973,0.015624879853440417,5,0.6747673923500018,0.7360169213754882
roberta-base,RoBERTa-base,mrpc,100,64,0.7088235294117646,0.021041349050328187,0.009409977362966887,5,0.6903799737803495,0.7272670850431797
roberta-base,RoBERTa-base,mrpc,200,2,0.6990196078431372,0.004714554917076304,0.002108413055647713,5,0.6948871182540677,0.7031520974322067
roberta-base,RoBERTa-base,mrpc,200,4,0.7127450980392156,0.0076335350501948425,0.003413820656172585,5,0.7060540095531174,0.7194361865253138
roberta-base,RoBERTa-base,mrpc,200,8,0.7151960784313726,0.01837418119018755,0.008217183634431467,5,0.6990903985078869,0.7313017583548582
roberta-base,RoBERTa-base,mrpc,200,16,0.7269607843137255,0.017209303609354874,0.007696234543189989,5,0.7118761646090731,0.7420454040183778
roberta-base,RoBERTa-base,mrpc,200,32,0.7303921568627451,0.022262134956599216,0.009955929417446033,5,0.7108785352045508,0.7499057785209393
roberta-base,RoBERTa-base,mrpc,200,64,0.7367647058823529,0.036461165238508036,0.016305928802431258,5,0.7048050854295876,0.7687243263351181
roberta-base,RoBERTa-base,mrpc,500,2,0.7122549019607843,0.010767589527690602,0.004815412427546205,5,0.7028166936027938,0.7216931103187749
roberta-base,RoBERTa-base,mrpc,500,4,0.7362745098039216,0.0263180974422473,0.011769810983865656,5,0.713205680275545,0.7593433393322983
roberta-base,RoBERTa-base,mrpc,500,8,0.7475490196078431,0.012376844287208427,0.00553509303462559,5,0.736700237259977,0.7583978019557093
roberta-base,RoBERTa-base,mrpc,500,16,0.7730392156862745,0.007672782275734607,0.003431372549019609,5,0.766313725490196,0.779764705882353
roberta-base,RoBERTa-base,mrpc,500,32,0.7848039215686274,0.026871509948364188,0.012017304580520843,5,0.7612500045908066,0.8083578385464483
roberta-base,RoBERTa-base,mrpc,500,64,0.7862745098039217,0.03028721604231728,0.013544854783968717,5,0.759726594427343,0.8128224251805003
roberta-base,RoBERTa-base,mrpc,1000,2,0.721078431372549,0.010878598539790268,0.0048650571669801995,5,0.7115429193252678,0.7306139434198302
roberta-base,RoBERTa-base,mrpc,1000,4,0.7441176470588236,0.024362301254488565,0.010895152338672975,5,0.7227631484750245,0.7654721456426226
roberta-base,RoBERTa-base,mrpc,1000,8,0.7578431372549019,0.015247383348035106,0.006818837129040955,5,0.7444782164819816,0.7712080580278222
roberta-base,RoBERTa-base,mrpc,1000,16,0.7862745098039216,0.03206946516430612,0.014341900821889993,5,0.7581643841930171,0.814384635414826
roberta-base,RoBERTa-base,mrpc,1000,32,0.8225490196078432,0.03322864182369084,0.01486030038355305,5,0.7934228308560792,0.8516752083596072
roberta-base,RoBERTa-base,mrpc,1000,64,0.8147058823529412,0.02303139208006571,0.010299951661495443,5,0.7945179770964101,0.8348937876094722
roberta-base,RoBERTa-base,mrpc,2000,2,0.7980392156862746,0.010906174245728907,0.004877389397581476,5,0.7884795324670149,0.8075988989055343
roberta-base,RoBERTa-base,mrpc,2000,4,0.8245098039215687,0.020695913561357394,0.009255493915930973,5,0.806369035846344,0.8426505719967934
roberta-base,RoBERTa-base,mrpc,2000,8,0.8382352941176471,0.007554428925207053,0.0033784433215907285,5,0.8316135452073292,0.8448570430279649
roberta-base,RoBERTa-base,mrpc,2000,16,0.8323529411764706,0.02803133030489378,0.012535992012298462,5,0.8077823968323656,0.8569234855205756
roberta-base,RoBERTa-base,mrpc,2000,32,0.8524509803921569,0.014644479653225176,0.006549210399944801,5,0.8396145280082651,0.8652874327760488
roberta-base,RoBERTa-base,mrpc,2000,64,0.8524509803921569,0.009865005783087329,0.00441176470588236,5,0.8438039215686275,0.8610980392156864
roberta-base,RoBERTa-base,mrpc,5000,2,0.8426470588235293,0.01762321373749766,0.007881340779810555,5,0.8271996308951006,0.858094486751958
roberta-base,RoBERTa-base,mrpc,5000,4,0.8563725490196079,0.010627197739548452,0.004752627311192487,5,0.8470573994896706,0.8656876985495452
roberta-base,RoBERTa-base,mrpc,5000,8,0.8583333333333334,0.007018539736900189,0.003138786390898464,5,0.8521813120071724,0.8644853546594944
roberta-base,RoBERTa-base,mrpc,5000,16,0.8612745098039216,0.011043019927518466,0.004938588646963214,5,0.8515948760558737,0.8709541435519695
roberta-base,RoBERTa-base,mrpc,5000,32,0.8676470588235293,0.009803921568627454,0.004384447014705479,5,0.8590535426747066,0.8762405749723521
roberta-base,RoBERTa-base,mrpc,5000,64,0.8558823529411764,0.02758850355932395,0.012337953871228644,5,0.8316999633535683,0.8800647425287845
roberta-base,RoBERTa-base,qnli,50,2,0.5020684605528098,0.010364067625406197,0.004634951946762616,5,0.4929839547371551,0.5111529663684645
roberta-base,RoBERTa-base,qnli,50,4,0.4982976386600768,0.008166146379144867,0.0036520116835963372,5,0.491139695760228,0.5054555815599256
roberta-base,RoBERTa-base,qnli,50,8,0.5051436939410581,0.010258619944349024,0.004587794310179908,5,0.49615161709310546,0.5141357707890107
roberta-base,RoBERTa-base,qnli,50,16,0.5021416803953871,0.009547050451921698,0.004269570759023402,5,0.4937733217077012,0.5105100390830729
roberta-base,RoBERTa-base,qnli,50,32,0.5244371224601867,0.02876530068640994,0.012864233545606774,5,0.49922322471079744,0.549651020209576
roberta-base,RoBERTa-base,qnli,50,64,0.551089145158338,0.053058594857011074,0.02372852497817948,5,0.5045812362011062,0.5975970541155697
roberta-base,RoBERTa-base,qnli,100,2,0.5118433095368845,0.010795582356370957,0.004827931201108569,5,0.5023805643827117,0.5213060546910573
roberta-base,RoBERTa-base,qnli,100,4,0.5249130514369394,0.019453531795857324,0.008699883899598122,5,0.5078612789937271,0.5419648238801518
roberta-base,RoBERTa-base,qnli,100,8,0.5447556287753981,0.033109975167247174,0.014807231041458929,5,0.5157334559341386,0.5737778016166576
roberta-base,RoBERTa-base,qnli,100,16,0.5490389895661725,0.03293535018256037,0.014729136374193026,5,0.5201698822727542,0.5779080968595908
roberta-base,RoBERTa-base,qnli,100,32,0.574775764232107,0.04788330693175334,0.021414065857377474,5,0.5328041951516471,0.6167473333125668
roberta-base,RoBERTa-base,qnli,100,64,0.6114955152846422,0.056091578809842654,0.02508491663681898,5,0.562329078676477,0.6606619518928074
roberta-base,RoBERTa-base,qnli,200,2,0.5489291598023065,0.037528830134447314,0.016783403059333336,5,0.5160336898060132,0.5818246297985998
roberta-base,RoBERTa-base,qnli,200,4,0.5868936481786564,0.040895592667210746,0.018289065036805035,5,0.5510470807065185,0.6227402156507943
roberta-base,RoBERTa-base,qnli,200,8,0.6798828482518763,0.062426813326474866,0.02791811964333753,5,0.6251633337509347,0.7346023627528179
roberta-base,RoBERTa-base,qnli,200,16,0.6710232473000184,0.07623113991806997,0.03409160217182043,5,0.6042037070432503,0.7378427875567865
roberta-base,RoBERTa-base,qnli,200,32,0.7143693941058027,0.0597315015767179,0.026712739584735412,5,0.6620124245197213,0.7667263636918841
roberta-base,RoBERTa-base,qnli,200,64,0.6832143510891452,0.030845515321628908,0.013794533812034706,5,0.6561770648175571,0.7102516373607333
roberta-base,RoBERTa-base,qnli,500,2,0.5931173347977301,0.08009904415184232,0.03582138153125528,5,0.5229074269964697,0.6633272425989905
roberta-base,RoBERTa-base,qnli,500,4,0.638952956251144,0.09932887976716194,0.044421225457655505,5,0.5518873543541393,0.7260185581481488
roberta-base,RoBERTa-base,qnli,500,8,0.7197510525352371,0.10177969642318754,0.045517263986307906,5,0.6305372151220736,0.8089648899484005
roberta-base,RoBERTa-base,qnli,500,16,0.8026359143327841,0.01225434746882584,0.00548031079203942,5,0.7918945051803868,0.8133773234851814
roberta-base,RoBERTa-base,qnli,500,32,0.7707120629690646,0.04127608301575198,0.018459225493629192,5,0.7345319810015514,0.8068921449365778
roberta-base,RoBERTa-base,qnli,500,64,0.6980413692110561,0.13999840452362697,0.06260918985126877,5,0.5753273571025693,0.8207553813195428
roberta-base,RoBERTa-base,qnli,1000,2,0.6286289584477394,0.07774927256199227,0.03477053172995477,5,0.560478716257028,0.6967792006384507
roberta-base,RoBERTa-base,qnli,1000,4,0.7774116785648911,0.03536317528894009,0.01581489276926216,5,0.7464144887371373,0.8084088683926449
roberta-base,RoBERTa-base,qnli,1000,8,0.7840014643968516,0.02231141185700315,0.009977966717250781,5,0.7644446496310401,0.8035582791626631
roberta-base,RoBERTa-base,qnli,1000,16,0.7878455061321619,0.012210931781188261,0.00546089470626991,5,0.7771421525078729,0.7985488597564508
roberta-base,RoBERTa-base,qnli,1000,32,0.8015742266154128,0.04535531916789461,0.02028351536012232,5,0.761818536509573,0.8413299167212526
roberta-base,RoBERTa-base,qnli,1000,64,0.664872780523522,0.1574808328979986,0.07042756950264202,5,0.5268347442983436,0.8029108167487002
roberta-base,RoBERTa-base,qnli,2000,2,0.8097382390627861,0.019993760328836558,0.00894148144422342,5,0.7922129354321081,0.827263542693464
roberta-base,RoBERTa-base,qnli,2000,4,0.8256269449020686,0.013793610754656302,0.006168690260516744,5,0.8135363119914557,0.8377175778126814
roberta-base,RoBERTa-base,qnli,2000,8,0.8385502471169687,0.005394531220315339,0.002412507703073998,5,0.8338217320189436,0.8432787622149938
roberta-base,RoBERTa-base,qnli,2000,16,0.8444078345231558,0.006606290475057144,0.002954422916267432,5,0.8386171656072716,0.85019850343904
roberta-base,RoBERTa-base,qnli,2000,32,0.8392092257001649,0.018686576733917586,0.00835689116876115,5,0.8228297190093931,0.8555887323909367
roberta-base,RoBERTa-base,qnli,2000,64,0.8497162731100127,0.009681749618603583,0.004329810057666056,5,0.8412298453969873,0.8582027008230382
roberta-base,RoBERTa-base,qnli,5000,2,0.8557203002013546,0.004733522666559019,0.0021168956910924065,5,0.8515711846468135,0.8598694157558957
roberta-base,RoBERTa-base,qnli,5000,4,0.860662639575325,0.0038164855252925253,0.0017067842139395991,5,0.8573173425160033,0.8640079366346466
roberta-base,RoBERTa-base,qnli,5000,8,0.8698517298187809,0.0038396809378369212,0.0017171575177827019,5,0.8664861010839268,0.873217358553635
roberta-base,RoBERTa-base,qnli,5000,16,0.8563792787845506,0.013857230007038663,0.0061971416551176595,5,0.84423288114052,0.8685256764285811
roberta-base,RoBERTa-base,qnli,5000,32,0.8741717005308438,0.003185273547011734,0.0014244976356100182,5,0.8713796851650482,0.8769637158966395
roberta-base,RoBERTa-base,qnli,5000,64,0.782280798096284,0.16125904659312473,0.07211723803380655,5,0.6409310115500232,0.9236305846425449
roberta-base,RoBERTa-base,rte,50,2,0.5032490974729242,0.02780017806235155,0.012432617586803295,5,0.47888116700278976,0.5276170279430586
roberta-base,RoBERTa-base,rte,50,4,0.48736462093862815,0.03259110123694551,0.01457518356547753,5,0.4587972611502922,0.5159319807269641
roberta-base,RoBERTa-base,rte,50,8,0.49169675090252707,0.024136483249742647,0.01079416345684192,5,0.47054019052711693,0.5128533112779372
roberta-base,RoBERTa-base,rte,50,16,0.4830324909747293,0.019340209727045306,0.008649204729755187,5,0.4660800497044091,0.4999849322450495
roberta-base,RoBERTa-base,rte,50,32,0.4866425992779783,0.03400024455731731,0.015205371616355743,5,0.45684007090992107,0.5164451276460356
roberta-base,RoBERTa-base,rte,50,64,0.4888086642599278,0.038426885460607005,0.017185025610703116,5,0.4551260140629497,0.5224913144569059
roberta-base,RoBERTa-base,rte,100,2,0.4974729241877256,0.024404972969177742,0.010914235709625261,5,0.4760810221968601,0.5188648261785911
roberta-base,RoBERTa-base,rte,100,4,0.5061371841155234,0.03222919006594317,0.014413331969441974,5,0.47788705345541715,0.5343873147756297
roberta-base,RoBERTa-base,rte,100,8,0.48953068592057764,0.041680728945477544,0.01864018865476618,5,0.45299591615723594,0.5260654556839194
roberta-base,RoBERTa-base,rte,100,16,0.5097472924187725,0.035683505539787976,0.01595814881249124,5,0.4784693207462897,0.5410252640912553
roberta-base,RoBERTa-base,rte,100,32,0.4996389891696751,0.0185139081660045,0.008279671437674893,5,0.4834108331518323,0.5158671451875179
roberta-base,RoBERTa-base,rte,100,64,0.49891696750902526,0.03046212723426572,0.013623077447013163,5,0.47221573571287945,0.5256181993051711
roberta-base,RoBERTa-base,rte,200,2,0.5018050541516246,0.04823245204291471,0.02157020829789119,5,0.45952744588775785,0.5440826624154913
roberta-base,RoBERTa-base,rte,200,4,0.4931407942238266,0.0214490263935205,0.009592296213419796,5,0.4743398936455238,0.5119416948021294
roberta-base,RoBERTa-base,rte,200,8,0.503971119133574,0.0386804194540906,0.01729840945951037,5,0.4700662365929336,0.5378760016742142
roberta-base,RoBERTa-base,rte,200,16,0.540072202166065,0.03265102976056323,0.014601984415997612,5,0.5114523127107097,0.5686920916214203
roberta-base,RoBERTa-base,rte,200,32,0.5285198555956678,0.032249402792963594,0.01442237137576764,5,0.5002520076991632,0.5567877034921724
roberta-base,RoBERTa-base,rte,200,64,0.5176895306859206,0.02334040415197783,0.010438146061228145,5,0.49723076440591346,0.5381482969659278
roberta-base,RoBERTa-base,rte,500,2,0.5068592057761733,0.031013330822981265,0.013869583185775124,5,0.47967482273205403,0.5340435888202926
roberta-base,RoBERTa-base,rte,500,4,0.5415162454873645,0.0315755517771406,0.014121016040150135,5,0.5138390540486703,0.5691934369260588
roberta-base,RoBERTa-base,rte,500,8,0.5465703971119134,0.036780608308880976,0.016448788086490283,5,0.5143307724623924,0.5788100217614343
roberta-base,RoBERTa-base,rte,500,16,0.5537906137184117,0.018689067300425674,0.008358004983964057,5,0.5374089239498421,0.5701723034869812
roberta-base,RoBERTa-base,rte,500,32,0.5277978339350181,0.05011423304731846,0.022411766346814098,5,0.4838707718952625,0.5717248959747737
roberta-base,RoBERTa-base,rte,500,64,0.5054151624548737,0.03318551680658891,0.0148410142895989,5,0.4763267744472599,0.5345035504624875
roberta-base,RoBERTa-base,rte,1000,2,0.5054151624548736,0.027015576799811845,0.012081733235149114,5,0.48173496531398136,0.5290953595957659
roberta-base,RoBERTa-base,rte,1000,4,0.543682310469314,0.031013330822981282,0.013869583185775124,5,0.5164979274251948,0.5708666935134332
roberta-base,RoBERTa-base,rte,1000,8,0.5675090252707581,0.06165785974292784,0.027574233146466877,5,0.513463528303683,0.6215545222378331
roberta-base,RoBERTa-base,rte,1000,16,0.5660649819494585,0.02032590362492308,0.009090020441887484,5,0.548248541883359,0.583881422015558
roberta-base,RoBERTa-base,rte,1000,32,0.6028880866425993,0.035738248868634186,0.0159826307734142,5,0.5715621303267074,0.6342140429584912
roberta-base,RoBERTa-base,rte,1000,64,0.5465703971119134,0.035792908470600536,0.016007075290538166,5,0.5151965295424585,0.5779442646813682
roberta-base,RoBERTa-base,rte,2000,2,0.651985559566787,0.02508960339912496,0.011220411745790651,5,0.6299935525450374,0.6739775665885367
roberta-base,RoBERTa-base,rte,2000,4,0.6512635379061372,0.019204961845877763,0.008588720038534513,5,0.6344296466306096,0.6680974291816648
roberta-base,RoBERTa-base,rte,2000,8,0.6635379061371841,0.060645521594321135,0.027121501763166703,5,0.6103797626813774,0.7166960495929908
roberta-base,RoBERTa-base,rte,2000,16,0.6888086642599278,0.01812259985272371,0.008104673039943564,5,0.6729235051016385,0.7046938234182172
roberta-base,RoBERTa-base,rte,2000,32,0.6129963898916968,0.11007574827961215,0.04922737116547369,5,0.5165107424073684,0.7094820373760252
roberta-base,RoBERTa-base,rte,2000,64,0.563898916967509,0.09349413848669252,0.041811849830804756,5,0.48194769129913173,0.6458501426358864
roberta-base,RoBERTa-base,rte,5000,2,0.6779783393501806,0.01681706093697058,0.007520818287364508,5,0.6632375355069462,0.692719143193415
roberta-base,RoBERTa-base,rte,5000,4,0.6779783393501806,0.02216618257474188,0.009913018207758834,5,0.6585488236629733,0.6974078550373879
roberta-base,RoBERTa-base,rte,5000,8,0.6974729241877256,0.014304413542353034,0.006397128211793999,5,0.6849345528926093,0.7100112954828418
roberta-base,RoBERTa-base,rte,5000,16,0.6620938628158844,0.07562293702686589,0.03381960557005159,5,0.5958074358985833,0.7283802897331856
roberta-base,RoBERTa-base,rte,5000,32,0.6938628158844765,0.012865364390762043,0.005753565866609823,5,0.6825858267859213,0.7051398049830317
roberta-base,RoBERTa-base,rte,5000,64,0.5732851985559566,0.1153089162935984,0.05156771504886381,5,0.47221247706018354,0.6743579200517297
